elapsed time,timestamp,topic,value
81.39,1783987649.055000000,/ekf/latency_ms.data,5.344
81.548,1783987649.213000000,/ekf/latency_ms.data,4.148
81.735,1783987649.400000000,/ekf/latency_ms.data,3.761
82.003,1783987649.668000000,/ekf/latency_ms.data,7.525
82.198,1783987649.863000000,/ekf/latency_ms.data,6.594
82.367,1783987650.032000000,/ekf/latency_ms.data,4.808
82.581,1783987650.246000000,/ekf/latency_ms.data,15.185
82.755,1783987650.420000000,/ekf/latency_ms.data,10.932
82.976,1783987650.641000000,/ekf/latency_ms.data,4.106
83.218,1783987650.883000000,/ekf/latency_ms.data,8.513
83.352,1783987651.017000000,/ekf/latency_ms.data,4.38
83.559,1783987651.224000000,/ekf/latency_ms.data,10.617
83.776,1783987651.441000000,/ekf/latency_ms.data,11.016
83.922,1783987651.587000000,/ekf/latency_ms.data,7.239
84.09,1783987651.755000000,/ekf/latency_ms.data,5.775
84.281,1783987651.946000000,/ekf/latency_ms.data,4.616
84.545,1783987652.210000000,/ekf/latency_ms.data,6.814
84.704,1783987652.369000000,/ekf/latency_ms.data,5.205
84.904,1783987652.569000000,/ekf/latency_ms.data,5.449
85.059,1783987652.724000000,/ekf/latency_ms.data,5.221
85.288,1783987652.953000000,/ekf/latency_ms.data,7.022
85.456,1783987653.121000000,/ekf/latency_ms.data,4.861
85.635,1783987653.300000000,/ekf/latency_ms.data,4.613
85.837,1783987653.502000000,/ekf/latency_ms.data,4.396
86.025,1783987653.690000000,/ekf/latency_ms.data,5.184
86.281,1783987653.946000000,/ekf/latency_ms.data,5.932
86.475,1783987654.140000000,/ekf/latency_ms.data,4.24
86.657,1783987654.322000000,/ekf/latency_ms.data,7.704
86.816,1783987654.481000000,/ekf/latency_ms.data,5.032
86.986,1783987654.651000000,/ekf/latency_ms.data,4.884
87.192,1783987654.857000000,/ekf/latency_ms.data,8.247
87.438,1783987655.103000000,/ekf/latency_ms.data,18.109
87.602,1783987655.267000000,/ekf/latency_ms.data,5.758
87.85,1783987655.515000000,/ekf/latency_ms.data,9.183
88.003,1783987655.668000000,/ekf/latency_ms.data,6.132
88.214,1783987655.879000000,/ekf/latency_ms.data,5.807
88.409,1783987656.074000000,/ekf/latency_ms.data,5.5
88.602,1783987656.267000000,/ekf/latency_ms.data,5.907
88.828,1783987656.493000000,/ekf/latency_ms.data,5.732
88.982,1783987656.647000000,/ekf/latency_ms.data,8.714
89.242,1783987656.907000000,/ekf/latency_ms.data,5.205
89.441,1783987657.106000000,/ekf/latency_ms.data,8.083
89.608,1783987657.273000000,/ekf/latency_ms.data,6.104
89.787,1783987657.452000000,/ekf/latency_ms.data,5.39
90.024,1783987657.689000000,/ekf/latency_ms.data,7.755
